M15,991397,t7,t11,3,431,673.2,-t7-w2-t9-w3-,dropped
M4,523257,w4,z1,3,112,673.3,-w4-w5-t8-w2-,dropped
M4,523257,w4,z1,2,112,675.4,-w4-t15-w3-,dropped
M11,562047,w5,t13,2,320,677.7,-w5-t15-w3-,dropped
M11,562047,w5,t13,2,320,675.6,-w5-t8-w2-,dropped
M15,991397,t7,t11,2,431,679.6,-t7-t8-w2-,dropped
M16,875016,t10,t9,1,464,681.4,-t10-w3-,dropped
M19,580040,t8,z1,1,557,682,-t8-w2-,dropped
M18,640222,w5,z0,2,523,684,-w5-t10-w3-,dropped
M20,773543,w5,t6,2,582,687.1,-w5-t10-w3-,dropped
M16,875016,t10,t9,2,464,685.6,-t10-t8-w2-,dropped
M10,863541,t10,t8,1,291,690.6,-t10-w3-,dropped
M3,968122,t8,t11,1,84,689.5,-t8-w2-,dropped
M2,977273,z1,t10,3,58,693.5,-z1-w4-t8-w2-,dropped
M23,555510,z0,t9,4,669,692.9,-z0-z1-w5-t10-w3-,dropped
M4,523257,w4,z1,3,112,695.6,-w4-w5-t8-w2-,dropped
M3,968122,t8,t11,2,84,696.8,-t8-t9-w3-,dropped
M11,562047,w5,t13,2,320,697.9,-w5-t8-w2-,dropped
M5,874671,t9,t11,1,144,700.3,-t9-w3-,dropped
M15,991397,t7,t11,2,431,701.9,-t7-t8-w2-,dropped
M15,991397,t7,t11,3,431,704.3,-t7-w2-t9-w3-,dropped
M19,580040,t8,z1,1,557,704.3,-t8-w2-,dropped
M2,977273,z1,t10,2,58,708.3,-z1-w5-w3-,dropped
M16,875016,t10,t9,2,464,707.9,-t10-t8-w2-,dropped
M18,640222,w5,z0,1,523,710.9,-w5-w3-,dropped
M3,968122,t8,t11,1,84,711.8,-t8-w2-,dropped
M4,523257,w4,z1,2,112,713,-w4-w5-w3-,dropped
M2,977273,z1,t10,3,58,715.8,-z1-w4-t8-w2-,dropped
M20,773543,w5,t6,1,582,716.1,-w5-w3-,dropped
M11,562047,w5,t13,1,320,718.4,-w5-w3-,dropped
M2,977273,z1,t10,1,58,78,-z1-w5-,dropped
M4,523257,w4,z1,3,112,717.9,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,3,669,720.7,-z0-z1-w5-w3-,dropped
M4,523257,w4,z1,1,112,120.4,-w4-w5-,dropped
M11,562047,w5,t13,0,320,320,-w5-,dropped
M11,562047,w5,t13,2,320,720.2,-w5-t8-w2-,dropped
M15,991397,t7,t11,2,431,724.2,-t7-t8-w2-,dropped
M15,991397,t7,t11,1,431,724.7,-t7-w3-,dropped
M19,580040,t8,z1,1,557,726.6,-t8-w2-,dropped
M2,977273,z1,t10,2,58,728.7,-z1-t7-w3-,dropped
M16,875016,t10,t9,2,464,730.2,-t10-t8-w2-,dropped
M18,640222,w5,z0,3,523,731.3,-w5-t10-t7-w3-,dropped
M3,968122,t8,t11,1,84,734.1,-t8-w2-,dropped
M4,523257,w4,z1,2,112,733.4,-w4-t7-w3-,dropped
M2,977273,z1,t10,3,58,738.1,-z1-w4-t8-w2-,dropped
M3,968122,t8,t11,2,84,737.3,-t8-t9-w3-,dropped
M5,874671,t9,t11,1,144,740.8,-t9-w3-,dropped
M4,523257,w4,z1,3,112,740.2,-w4-w5-t8-w2-,dropped
M18,640222,w5,z0,0,523,523,-w5-,dropped
M16,875016,t10,t9,1,464,744.4,-t10-w3-,dropped
M11,562047,w5,t13,2,320,742.5,-w5-t8-w2-,dropped
M20,773543,w5,t6,2,582,747.5,-w5-t10-w3-,dropped
M15,991397,t7,t11,2,431,746.5,-t7-t8-w2-,dropped
M19,580040,t8,z1,1,557,748.9,-t8-w2-,dropped
M10,863541,t10,t8,1,291,751,-t10-w3-,dropped
M16,875016,t10,t9,2,464,752.5,-t10-t8-w2-,dropped
M18,640222,w5,z0,2,523,753.6,-w5-t10-w3-,dropped
M3,968122,t8,t11,1,84,756.4,-t8-w2-,dropped
M4,523257,w4,z1,3,112,755.7,-w4-w5-t10-w3-,dropped
M23,555510,z0,t9,4,669,758,-z0-z1-w5-t10-w3-,dropped
M2,977273,z1,t10,3,58,760.4,-z1-w4-t8-w2-,dropped
M25,982211,w4,t11,1,730,762,-w4-w3-,dropped
M4,523257,w4,z1,3,112,762.5,-w4-w5-t8-w2-,dropped
M2,977273,z1,t10,2,58,766,-z1-w4-w3-,dropped
M11,562047,w5,t13,2,320,764.8,-w5-t8-w2-,dropped
M3,968122,t8,t11,2,84,769.9,-t8-t9-w3-,dropped
M15,991397,t7,t11,2,431,768.8,-t7-t8-w2-,dropped
M19,580040,t8,z1,1,557,771.2,-t8-w2-,dropped
M5,874671,t9,t11,1,144,773.4,-t9-w3-,dropped
M16,875016,t10,t9,2,464,774.8,-t10-t8-w2-,dropped
M15,991397,t7,t11,3,431,777.4,-t7-w2-t9-w3-,dropped
M3,968122,t8,t11,1,84,778.7,-t8-w2-,dropped
M11,562047,w5,t13,3,320,779.7,-w5-t15-t12-w3-,dropped
M2,977273,z1,t10,3,58,782.7,-z1-w4-t8-w2-,dropped
M25,982211,w4,t11,2,730,783.7,-w4-t7-w3-,dropped
M4,523257,w4,z1,3,112,784.8,-w4-w5-t8-w2-,dropped
M2,977273,z1,t10,2,58,787.7,-z1-t7-w3-,dropped
M18,640222,w5,z0,3,523,790.3,-w5-t10-t7-w3-,dropped
M11,562047,w5,t13,2,320,787.1,-w5-t8-w2-,dropped
M15,991397,t7,t11,2,431,791.1,-t7-t8-w2-,dropped
M4,523257,w4,z1,2,112,792.4,-w4-t7-w3-,dropped
M19,580040,t8,z1,1,557,793.5,-t8-w2-,dropped
M23,555510,z0,t9,3,669,794.7,-z0-w4-t7-w3-,dropped
M16,875016,t10,t9,2,464,797.1,-t10-t8-w2-,dropped
M15,991397,t7,t11,1,431,798.7,-t7-w3-,dropped
M3,968122,t8,t11,1,84,801,-t8-w2-,dropped
M11,562047,w5,t13,3,320,801,-w5-t15-t7-w3-,dropped
M2,977273,z1,t10,3,58,805,-z1-w4-t8-w2-,dropped
M25,982211,w4,t11,2,730,805,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,809,-z1-t7-w3-,dropped
M4,523257,w4,z1,3,112,807.1,-w4-w5-t8-w2-,dropped
M18,640222,w5,z0,3,523,811.6,-w5-t10-t7-w3-,dropped
M4,523257,w4,z1,2,112,813.7,-w4-t7-w3-,dropped
M11,562047,w5,t13,2,320,809.4,-w5-t8-w2-,dropped
M15,991397,t7,t11,2,431,813.4,-t7-t8-w2-,dropped
M23,555510,z0,t9,3,669,816,-z0-w4-t7-w3-,dropped
M19,580040,t8,z1,1,557,815.8,-t8-w2-,dropped
M15,991397,t7,t11,1,431,820,-t7-w3-,dropped
M16,875016,t10,t9,2,464,819.4,-t10-t8-w2-,dropped
M11,562047,w5,t13,3,320,822.3,-w5-t15-t7-w3-,dropped
M25,982211,w4,t11,2,730,826.3,-w4-t7-w3-,dropped
M25,982211,w4,t11,1,730,826.3,-w4-w2-,dropped
M2,977273,z1,t10,2,58,830.3,-z1-t7-w3-,dropped
M2,977273,z1,t10,2,58,830.3,-z1-w4-w2-,dropped
M18,640222,w5,z0,3,523,832.9,-w5-t10-t7-w3-,dropped
M4,523257,w4,z1,1,112,832.4,-w4-w2-,dropped
M21,519301,z0,w3,2,609,834.5,-z0-w4-w2-,dropped
M4,523257,w4,z1,2,112,835,-w4-t7-w3-,dropped
M20,773543,w5,t6,0,582,582,-w5-,dropped
M23,555510,z0,t9,3,669,837.3,-z0-w4-t7-w3-,dropped
M23,555510,z0,t9,2,669,836.8,-z0-w4-w2-,dropped
M20,773543,w5,t6,1,582,839.9,-w5-w2-,dropped
M15,991397,t7,t11,1,431,841.3,-t7-w3-,dropped
M11,562047,w5,t13,2,320,842.2,-w5-t15-w2-,dropped
M11,562047,w5,t13,3,320,843.6,-w5-t15-t7-w3-,dropped
M3,968122,t8,t11,1,84,846.2,-t8-w2-,dropped
M25,982211,w4,t11,2,730,847.6,-w4-t7-w3-,dropped
M15,991397,t7,t11,2,431,850.2,-t7-t8-w2-,dropped
M2,977273,z1,t10,2,58,851.6,-z1-t7-w3-,dropped
M2,977273,z1,t10,3,58,854.2,-z1-w4-t8-w2-,dropped
M18,640222,w5,z0,3,523,854.2,-w5-t10-t7-w3-,dropped
M4,523257,w4,z1,3,112,856.3,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,858.6,-z0-z1-t15-t8-w2-,dropped
M4,523257,w4,z1,2,112,856.3,-w4-t7-w3-,dropped
M23,555510,z0,t9,3,669,858.6,-z0-w4-t7-w3-,dropped
M25,982211,w4,t11,4,730,862.6,-w4-w5-t15-t8-w2-,dropped
M15,991397,t7,t11,1,431,862.6,-t7-w3-,dropped
M11,562047,w5,t13,3,320,864.9,-w5-t15-t7-w3-,dropped
M11,562047,w5,t13,2,320,864.9,-w5-t8-w2-,dropped
M25,982211,w4,t11,2,730,868.9,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,872.9,-z1-t7-w3-,dropped
M3,968122,t8,t11,1,84,868.8,-t8-w2-,dropped
M18,640222,w5,z0,3,523,875.5,-w5-t10-t7-w3-,dropped
M15,991397,t7,t11,2,431,872.8,-t7-t8-w2-,dropped
M4,523257,w4,z1,2,112,877.6,-w4-t7-w3-,dropped
M2,977273,z1,t10,3,58,876.8,-z1-w4-t8-w2-,dropped
M23,555510,z0,t9,3,669,879.9,-z0-w4-t7-w3-,dropped
M30,896607,w3,t10,0,881,881,-w3-,dropped
M4,523257,w4,z1,3,112,878.9,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,881.2,-z0-z1-t15-t8-w2-,dropped
M15,991397,t7,t11,1,431,883.9,-t7-w3-,dropped
M25,982211,w4,t11,4,730,885.2,-w4-w5-t15-t8-w2-,dropped
M11,562047,w5,t13,3,320,886.2,-w5-t15-t7-w3-,dropped
M11,562047,w5,t13,2,320,887.5,-w5-t8-w2-,dropped
M25,982211,w4,t11,2,730,890.2,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,894.2,-z1-t7-w3-,dropped
M3,968122,t8,t11,1,84,891.4,-t8-w2-,dropped
M15,991397,t7,t11,2,431,895.4,-t7-t8-w2-,dropped
M18,640222,w5,z0,3,523,896.8,-w5-t10-t7-w3-,dropped
M2,977273,z1,t10,3,58,899.4,-z1-w4-t8-w2-,dropped
M4,523257,w4,z1,2,112,898.9,-w4-t7-w3-,dropped
M4,523257,w4,z1,3,112,901.5,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,903.8,-z0-z1-t15-t8-w2-,dropped
M23,555510,z0,t9,3,669,901.2,-z0-w4-t7-w3-,dropped
M15,991397,t7,t11,1,431,905.2,-t7-w3-,dropped
M25,982211,w4,t11,4,730,907.8,-w4-w5-t15-t8-w2-,dropped
M11,562047,w5,t13,3,320,907.5,-w5-t15-t7-w3-,dropped
M11,562047,w5,t13,2,320,910.1,-w5-t8-w2-,dropped
M25,982211,w4,t11,2,730,911.5,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,915.5,-z1-t7-w3-,dropped
M3,968122,t8,t11,1,84,914,-t8-w2-,dropped
M15,991397,t7,t11,2,431,918,-t7-t8-w2-,dropped
M18,640222,w5,z0,3,523,918.1,-w5-t10-t7-w3-,dropped
M2,977273,z1,t10,3,58,922,-z1-w4-t8-w2-,dropped
M4,523257,w4,z1,2,112,920.2,-w4-t7-w3-,dropped
M23,555510,z0,t9,3,669,922.5,-z0-w4-t7-w3-,dropped
M4,523257,w4,z1,3,112,924.1,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,926.4,-z0-z1-t15-t8-w2-,dropped
M15,991397,t7,t11,1,431,926.5,-t7-w3-,dropped
M11,562047,w5,t13,3,320,928.8,-w5-t15-t7-w3-,dropped
M25,982211,w4,t11,4,730,930.4,-w4-w5-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,932.8,-w4-t7-w3-,dropped
M11,562047,w5,t13,2,320,932.7,-w5-t8-w2-,dropped
M2,977273,z1,t10,2,58,936.8,-z1-t7-w3-,dropped
M3,968122,t8,t11,1,84,936.6,-t8-w2-,dropped
M18,640222,w5,z0,3,523,939.4,-w5-t10-t7-w3-,dropped
M15,991397,t7,t11,2,431,940.6,-t7-t8-w2-,dropped
M4,523257,w4,z1,2,112,941.5,-w4-t7-w3-,dropped
M2,977273,z1,t10,3,58,944.6,-z1-w4-t8-w2-,dropped
M23,555510,z0,t9,3,669,943.8,-z0-w4-t7-w3-,dropped
M15,991397,t7,t11,1,431,947.8,-t7-w3-,dropped
M4,523257,w4,z1,3,112,946.7,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,949,-z0-z1-t15-t8-w2-,dropped
M11,562047,w5,t13,3,320,950.1,-w5-t15-t7-w3-,dropped
M25,982211,w4,t11,4,730,953,-w4-w5-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,954.1,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,958.1,-z1-t7-w3-,dropped
M11,562047,w5,t13,2,320,955.3,-w5-t8-w2-,dropped
M18,640222,w5,z0,3,523,960.7,-w5-t10-t7-w3-,dropped
M3,968122,t8,t11,1,84,959.2,-t8-w2-,dropped
M15,991397,t7,t11,2,431,963.2,-t7-t8-w2-,dropped
M21,519301,z0,w3,2,609,613.3,-z0-z1-w5-,dropped
M4,523257,w4,z1,2,112,962.8,-w4-t7-w3-,dropped
M2,977273,z1,t10,3,58,967.2,-z1-w4-t8-w2-,dropped
M23,555510,z0,t9,3,669,965.1,-z0-w4-t7-w3-,dropped
M23,555510,z0,t9,2,669,673.6,-z0-z1-w5-,dropped
M15,991397,t7,t11,1,431,969.1,-t7-w3-,dropped
M25,982211,w4,t11,1,730,738,-w4-w5-,dropped
M4,523257,w4,z1,3,112,969.3,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,971.6,-z0-z1-t15-t8-w2-,dropped
M11,562047,w5,t13,3,320,971.4,-w5-t15-t7-w3-,dropped
M25,982211,w4,t11,4,730,975.6,-w4-w5-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,975.4,-w4-t7-w3-,dropped
M2,977273,z1,t10,2,58,742,-z1-w4-w5-,dropped
M2,977273,z1,t10,2,58,979.4,-z1-t7-w3-,dropped
M11,562047,w5,t13,2,320,977.9,-w5-t8-w2-,dropped
M4,523257,w4,z1,1,112,744.1,-w4-w5-,dropped
M18,640222,w5,z0,3,523,982,-w5-t10-t7-w3-,dropped
M3,968122,t8,t11,1,84,981.8,-t8-w2-,dropped
M29,888064,t10,w3,1,852,855.6,-t10-w5-,dropped
M15,991397,t7,t11,2,431,985.8,-t7-t8-w2-,dropped
M4,523257,w4,z1,2,112,984.1,-w4-t7-w3-,dropped
M33,936576,z0,z1,1,971,982.4,-z0-w5-,dropped
M23,555510,z0,t9,3,669,986.4,-z0-w4-t7-w3-,dropped
M2,977273,z1,t10,3,58,989.8,-z1-w4-t8-w2-,dropped
M21,519301,z0,w3,1,609,984.5,-z0-w5-,dropped
M15,991397,t7,t11,1,431,990.4,-t7-w3-,dropped
M11,562047,w5,t13,3,320,992.7,-w5-t15-t7-w3-,dropped
M23,555510,z0,t9,1,669,986.8,-z0-w5-,dropped
M4,523257,w4,z1,3,112,991.9,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,994.2,-z0-z1-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,994.6,-w4-t10-w5-,dropped
M25,982211,w4,t11,2,730,996.7,-w4-t7-w3-,dropped
M25,982211,w4,t11,4,730,998.2,-w4-w5-t15-t8-w2-,dropped
M2,977273,z1,t10,2,58,998.7,-z1-w4-w5-,dropped
M2,977273,z1,t10,2,58,1000.7,-z1-t7-w3-,dropped
M4,523257,w4,z1,1,112,1000.8,-w4-w5-,dropped
M11,562047,w5,t13,2,320,1000.5,-w5-t8-w2-,dropped
M18,640222,w5,z0,3,523,1003.3,-w5-t10-t7-w3-,dropped
M29,888064,t10,w3,1,852,1004.5,-t10-w5-,dropped
M3,968122,t8,t11,1,84,1004.4,-t8-w2-,dropped
M4,523257,w4,z1,2,112,1005.4,-w4-t7-w3-,dropped
M33,936576,z0,z1,1,971,1008.4,-z0-w5-,dropped
M15,991397,t7,t11,2,431,1008.4,-t7-t8-w2-,dropped
M23,555510,z0,t9,3,669,1007.7,-z0-w4-t7-w3-,dropped
M21,519301,z0,w3,1,609,1010.5,-z0-w5-,dropped
M15,991397,t7,t11,1,431,1011.7,-t7-w3-,dropped
M2,977273,z1,t10,3,58,1012.4,-z1-w4-t8-w2-,dropped
M11,562047,w5,t13,3,320,1014,-w5-t15-t7-w3-,dropped
M23,555510,z0,t9,1,669,1012.8,-z0-w5-,dropped
M4,523257,w4,z1,3,112,1014.5,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,1016.8,-z0-z1-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,1016.8,-w4-t10-w5-,dropped
M25,982211,w4,t11,2,730,1018,-w4-t7-w3-,dropped
M2,977273,z1,t10,1,58,1020.8,-z1-w5-,dropped
M25,982211,w4,t11,4,730,1020.8,-w4-w5-t15-t8-w2-,dropped
M2,977273,z1,t10,2,58,1022,-z1-t7-w3-,dropped
M4,523257,w4,z1,1,112,1022.9,-w4-w5-,dropped
M18,640222,w5,z0,3,523,1024.6,-w5-t10-t7-w3-,dropped
M11,562047,w5,t13,2,320,1023.1,-w5-t8-w2-,dropped
M29,888064,t10,w3,1,852,1026.6,-t10-w5-,dropped
M4,523257,w4,z1,2,112,1026.7,-w4-t7-w3-,dropped
M3,968122,t8,t11,1,84,1027,-t8-w2-,dropped
M33,936576,z0,z1,2,971,1030.4,-z0-w4-w5-,dropped
M15,991397,t7,t11,2,431,1031,-t7-t8-w2-,dropped
M23,555510,z0,t9,3,669,1029,-z0-w4-t7-w3-,dropped
M15,991397,t7,t11,1,431,1033,-t7-w3-,dropped
M21,519301,z0,w3,2,609,1032.5,-z0-w4-w5-,dropped
M2,977273,z1,t10,3,58,1035,-z1-w4-t8-w2-,dropped
M11,562047,w5,t13,3,320,1035.3,-w5-t15-t7-w3-,dropped
M23,555510,z0,t9,2,669,1034.8,-z0-w4-w5-,dropped
M4,523257,w4,z1,3,112,1037.1,-w4-w5-t8-w2-,dropped
M23,555510,z0,t9,4,669,1039.4,-z0-z1-t15-t8-w2-,dropped
M25,982211,w4,t11,2,730,1039.3,-w4-t7-w3-,dropped
M25,982211,w4,t11,1,730,1038.8,-w4-w5-,dropped
M2,977273,z1,t10,1,58,74,-z1-w4-,dropped
M2,977273,z1,t10,2,58,1043.3,-z1-t7-w3-,dropped
M2,977273,z1,t10,2,58,1042.8,-z1-w4-w5-,dropped
M25,982211,w4,t11,4,730,1043.4,-w4-w5-t15-t8-w2-,dropped
M4,523257,w4,z1,0,112,112,-w4-,dropped
M18,640222,w5,z0,3,523,1045.9,-w5-t10-t7-w3-,dropped
M4,523257,w4,z1,1,112,1044.9,-w4-w5-,dropped
M11,562047,w5,t13,2,320,1045.7,-w5-t8-w2-,dropped
M4,523257,w4,z1,2,112,1048,-w4-t7-w3-,dropped
M29,888064,t10,w3,1,852,1048.5,-t10-w5-,dropped
M3,968122,t8,t11,1,84,1049.6,-t8-w2-,dropped
M33,936576,z0,z1,1,971,1052.3,-z0-w5-,dropped
M23,555510,z0,t9,3,669,1050.3,-z0-w4-t7-w3-,dropped
M15,991397,t7,t11,2,431,1053.6,-t7-t8-w2-,dropped
